date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2021-07-18,Newfoundland and Labrador,10,310502,,329.3,62.6,1.52,590339.4,1
2021-07-18,New Brunswick,13,385754,,632.1,77.8,0.23,475030.8,1
2021-07-18,Nova Scotia,12,997921,,2700.3,264.8,0.04,978617.8,1
2021-07-18,Prince Edward Island,11,177693,,149.7,87.7,0,1041039.8,1
2021-07-18,Yukon,60,,,,,,,0
2021-07-18,Northwest Territories,61,25368,,25.1,55.1,0,556254.8,1
2021-07-18,Nunavut,62,18425,,23.3,57.5,0,454646.4,1
2021-07-18,Canada,1,37967838,,54618.4,140.3,0.77,975287.3,
2021-07-19,British Columbia,59,3007504,,6163,115.9,1.06,565392.1,1
2021-07-19,Alberta,48,4799757,,5666.6,124.7,0.87,1056491.2,1
2021-07-19,Saskatchewan,47,944702,,1219,102,2.32,790676,1
2021-07-19,Manitoba,46,900865,,1649.1,117,3.09,639263.6,1
2021-07-19,Ontario,35,16238612,,21412.9,141.7,0.68,1074734.6,1
2021-07-19,Quebec,24,10194211,,14182.4,163.1,0.58,1172333.3,1
2021-07-19,Newfoundland and Labrador,10,310757,,310.7,59.1,1.61,590824.2,1
2021-07-19,New Brunswick,13,386445,,624.4,76.9,0.23,475881.7,1
2021-07-19,Nova Scotia,12,1000545,,2805.4,275.1,0.05,981191,1
2021-07-19,Prince Edward Island,11,177863,,152.4,89.3,0,1042035.8,1
2021-07-19,Yukon,60,,,,,,,0
2021-07-19,Northwest Territories,61,25420,,26.7,58.6,0,557395,1
2021-07-19,Nunavut,62,18444,,15.4,38.1,0,455115.2,1
2021-07-19,Canada,1,38014330,,54228.1,139.3,0.79,976481.5,
2021-07-20,British Columbia,59,3016719,,6883.6,129.4,1.05,567124.5,1
2021-07-20,Alberta,48,4806240,,5613,123.5,1.03,1057918.2,1
2021-07-20,Saskatchewan,47,946385,,1266.6,106,2.66,792084.6,1
2021-07-20,Manitoba,46,902805,,1682.4,119.4,3.05,640640.3,1
2021-07-20,Ontario,35,16259362,,20222.1,133.8,0.71,1076107.9,1
2021-07-20,Quebec,24,10209531,,13905.6,159.9,0.59,1174095.1,1
2021-07-20,Newfoundland and Labrador,10,311088,,296.7,56.4,1.69,591453.5,1
2021-07-20,New Brunswick,13,387297,,638.1,78.6,0.22,476930.9,1
2021-07-20,Nova Scotia,12,1003833,,2737.1,268.4,0.06,984415.4,1
2021-07-20,Prince Edward Island,11,178037,,150.3,88,0,1043055.2,1
2021-07-20,Yukon,60,,,,,,,0
2021-07-20,Northwest Territories,61,25470,,28,61.4,0,558491.4,1
2021-07-20,Nunavut,62,18467,,17,41.9,0,455682.8,1
2021-07-20,Canada,1,38074439,,53440.6,137.3,0.84,978025.6,
2021-07-21,British Columbia,59,3024113,,6836.9,128.5,1.12,568514.5,1
2021-07-21,Alberta,48,4812866,,5671.9,124.8,1.13,1059376.7,1
2021-07-21,Saskatchewan,47,948129,,1315.7,110.1,2.64,793544.2,1
2021-07-21,Manitoba,46,904745,,1713.6,121.6,3.08,642016.9,1
2021-07-21,Ontario,35,16278961,,18546.4,122.7,0.79,1077405,1
2021-07-21,Quebec,24,10225070,,13906.7,159.9,0.6,1175882.1,1
2021-07-21,Newfoundland and Labrador,10,311393,,296,56.3,1.54,592033.4,1
2021-07-21,New Brunswick,13,387788,,601.9,74.1,0.09,477535.6,1
2021-07-21,Nova Scotia,12,1006944,,2690.4,263.8,0.06,987466.2,1
2021-07-21,Prince Edward Island,11,178180,,143.3,83.9,0,1043893,1
2021-07-21,Yukon,60,,,,,,,0
2021-07-21,Northwest Territories,61,25518,,30.1,66.1,0,559543.9,1
2021-07-21,Nunavut,62,18490,,16.7,41.2,0,456250.3,1
2021-07-21,Canada,1,38131402,,51769.6,133,0.9,979488.8,
2021-07-22,British Columbia,59,3032287,,7446.1,140,1.18,570051.2,1
2021-07-22,Alberta,48,4820487,,5850.4,128.8,1.38,1061054.2,1
2021-07-22,Saskatchewan,47,949783,,1327.3,111.1,2.98,794928.5,1
2021-07-22,Manitoba,46,907263,,1632.4,115.8,3.14,643803.7,1
2021-07-22,Ontario,35,16298718,,17350.9,114.8,0.85,1078712.6,1
2021-07-22,Quebec,24,10240289,,13850,159.3,0.63,1177632.3,1
2021-07-22,Newfoundland and Labrador,10,311751,,286.1,54.4,0.3,592714.1,1
2021-07-22,New Brunswick,13,388502,,592.7,73,0.12,478414.8,1
2021-07-22,Nova Scotia,12,1009821,,2719.4,266.7,0.06,990287.6,1
2021-07-22,Prince Edward Island,11,178344,,140.6,82.4,0,1044853.8,1
2021-07-22,Yukon,60,,,,,,,0
2021-07-22,Northwest Territories,61,25536,,29.4,64.5,0,559938.6,1
2021-07-22,Nunavut,62,18503,,17.6,43.4,0,456571.1,1
2021-07-22,Canada,1,38190489,,51243,131.6,0.97,981006.6,
2021-07-23,British Columbia,59,3040116,,7655.3,143.9,1.21,571523,1
2021-07-23,Alberta,48,4826569,,5931.7,130.6,1.6,1062392.9,1
2021-07-23,Saskatchewan,47,951240,,1368.7,114.6,3.17,796148,1
2021-07-23,Manitoba,46,908786,,1651.4,117.2,3.16,644884.5,1
2021-07-23,Ontario,35,16317849,,17027.9,112.7,0.89,1079978.8,1
2021-07-23,Quebec,24,10254261,,13856.7,159.4,0.66,1179239.1,1
2021-07-23,Newfoundland and Labrador,10,312011,,285.7,54.3,0.3,593208.4,1
2021-07-23,New Brunswick,13,389091,,586.1,72.2,0.12,479140.1,1
2021-07-23,Nova Scotia,12,1012492,,2769.3,271.6,0.06,992906.9,1
2021-07-23,Prince Edward Island,11,178490,,144.1,84.4,0,1045709.1,1
2021-07-23,Yukon,60,,,,,,,0
2021-07-23,Northwest Territories,61,25566,,30.1,66.1,0,560596.4,1
2021-07-23,Nunavut,62,18506,,15.4,38.1,0,456645.1,1
2021-07-23,Canada,1,38244182,,51322.6,131.8,1.03,982385.8,
2021-07-24,British Columbia,59,3047239,53376,7625.1,143.3,1.26,572862.1,1
2021-07-24,Alberta,48,4832860,42458,6065.4,133.5,1.79,1063777.7,1
2021-07-24,Saskatchewan,47,952280,9631,1375.9,115.2,2.9,797018.4,1
2021-07-24,Manitoba,46,910323,11829,1689.9,119.9,2.9,645975.1,1
2021-07-24,Ontario,35,16331751,118292,16898.9,111.8,0.9,1080898.9,1
2021-07-24,Quebec,24,10265973,96823,13831.9,159.1,0.68,1180586,1
2021-07-24,Newfoundland and Labrador,10,312279,1985,283.6,53.9,0.15,593717.9,1
2021-07-24,New Brunswick,13,389592,4233,604.7,74.5,0.09,479757.1,1
2021-07-24,Nova Scotia,12,1014542,18677,2668.1,261.7,0.05,994917.3,1
2021-07-24,Prince Edward Island,11,178588,1012,144.6,84.7,0,1046283.3,1
2021-07-24,Yukon,60,,,,,,,0
2021-07-24,Northwest Territories,61,25597,233,33.3,73,0.43,561276.2,1
2021-07-24,Nunavut,62,18513,105,15,37,0,456817.8,1
2021-07-24,Canada,1,38288742,358654,51236.3,131.6,1.06,983530.4,
2021-07-25,British Columbia,59,3052667,,7426.4,139.6,1.39,573882.5,1
2021-07-25,Alberta,48,4838231,,6211.7,136.7,1.86,1064959.9,1
2021-07-25,Saskatchewan,47,953211,,1380,115.5,3.18,797797.6,1
2021-07-25,Manitoba,46,911591,,1687.9,119.8,2.77,646874.9,1
2021-07-25,Ontario,35,16343681,,16950.7,112.2,0.9,1081688.5,1
2021-07-25,Quebec,24,10276323,,13876.7,159.6,0.68,1181776.2,1
2021-07-25,Newfoundland and Labrador,10,312509,,286.7,54.5,0.15,594155.2,1
2021-07-25,New Brunswick,13,390021,,609.6,75.1,0.12,480285.3,1
2021-07-25,Nova Scotia,12,1016839,,2702.6,265,0.05,997169.8,1
2021-07-25,Prince Edward Island,11,178670,,139.6,81.8,0.2,1046763.7,1
2021-07-25,Yukon,60,,,,,,,0
2021-07-25,Northwest Territories,61,25609,,34.4,75.5,0.41,561539.3,1
2021-07-25,Nunavut,62,18522,,13.9,34.2,0,457039.9,1
2021-07-25,Canada,1,38327079,,51320.1,131.8,1.09,984515.2,
2021-07-26,British Columbia,59,3058389,,7269.3,136.7,1.55,574958.2,1
2021-07-26,Alberta,48,4843659,,6271.7,138,2.02,1066154.7,1
2021-07-26,Saskatchewan,47,954445,,1391.9,116.5,3.36,798830.4,1
2021-07-26,Manitoba,46,912742,,1696.7,120.4,2.67,647691.7,1
2021-07-26,Ontario,35,16357325,,16959,112.2,0.91,1082591.5,1
2021-07-26,Quebec,24,10290246,,13719.3,157.8,0.7,1183377.4,1
2021-07-26,Newfoundland and Labrador,10,312667,,272.9,51.9,0.05,594455.6,1
2021-07-26,New Brunswick,13,390539,,584.9,72,0.15,480923.2,1
2021-07-26,Nova Scotia,12,1019282,,2676.7,262.5,0.04,999565.6,1
2021-07-26,Prince Edward Island,11,178868,,143.6,84.1,0.2,1047923.7,1
2021-07-26,Yukon,60,,,,,,,0
2021-07-26,Northwest Territories,61,25655,,33.6,73.6,0.43,562548,1
2021-07-26,Nunavut,62,18529,,12.1,30,0,457212.7,1
2021-07-26,Canada,1,38371551,,51031.6,131.1,1.15,985657.5,
2021-07-27,British Columbia,59,3067301,,7226,135.8,1.8,576633.6,1
2021-07-27,Alberta,48,4850790,,6364.3,140.1,2.25,1067724.3,1
2021-07-27,Saskatchewan,47,956269,,1412,118.2,3.3,800357,1
2021-07-27,Manitoba,46,914414,,1658.4,117.7,2.56,648878.1,1
2021-07-27,Ontario,35,16377852,,16927.1,112,0.91,1083950,1
2021-07-27,Quebec,24,10304695,,13594.9,156.3,0.73,1185039,1
2021-07-27,Newfoundland and Labrador,10,313017,,275.6,52.4,0.05,595121,1
2021-07-27,New Brunswick,13,391196,,557,68.6,0.21,481732.3,1
2021-07-27,Nova Scotia,12,1022014,,2597.3,254.7,0.03,1002244.7,1
2021-07-27,Prince Edward Island,11,179050,,144.7,84.8,0.39,1048990,1
2021-07-27,Yukon,60,,,,,,,0
2021-07-27,Northwest Territories,61,25708,,34,74.6,0.42,563710.1,1
2021-07-27,Nunavut,62,18539,,10.3,25.4,0,457459.4,1
2021-07-27,Canada,1,38430050,,50801.6,130.5,1.22,987160.2,
2021-07-28,British Columbia,59,3075178,,7295,137.1,2.05,578114.4,1
2021-07-28,Alberta,48,4858654,,6541.1,144,2.47,1069455.3,1
2021-07-28,Saskatchewan,47,957833,,1386.3,116,3.6,801666,1
2021-07-28,Manitoba,46,916288,,1649,117,2.51,650208,1
2021-07-28,Ontario,35,16397277,,16902.3,111.9,0.98,1085235.7,1
2021-07-28,Quebec,24,10319484,,13487.7,155.1,0.78,1186739.7,1
2021-07-28,Newfoundland and Labrador,10,313254,,265.9,50.5,0.05,595571.6,1
2021-07-28,New Brunswick,13,392001,,601.9,74.1,0.33,482723.6,1
2021-07-28,Nova Scotia,12,1024860,,2559.4,251,0.03,1005035.7,1
2021-07-28,Prince Edward Island,11,179191,,144.4,84.6,0.4,1049816,1
2021-07-28,Yukon,60,,,,,,,0
2021-07-28,Northwest Territories,61,25739,,31.6,69.2,0.45,564389.9,1
2021-07-28,Nunavut,62,18554,,9.1,22.6,0,457829.5,1
2021-07-28,Canada,1,38487518,,50873.7,130.7,1.33,988636.4,
2021-07-29,British Columbia,59,3084633,,7478,140.6,2.29,579891.9,1
2021-07-29,Alberta,48,4866945,,6636.9,146.1,2.51,1071280.2,1
2021-07-29,Saskatchewan,47,959612,,1404.1,117.5,3.59,803155,1
2021-07-29,Manitoba,46,918686,,1631.9,115.8,2.62,651909.6,1
2021-07-29,Ontario,35,16418270,,17078.9,113,1.01,1086625.1,1
2021-07-29,Quebec,24,10333538,,13321.3,153.2,0.81,1188355.9,1
2021-07-29,Newfoundland and Labrador,10,313529,,254,48.3,0.06,596094.5,1
2021-07-29,New Brunswick,13,392579,,582.4,71.7,0.42,483435.4,1
2021-07-29,Nova Scotia,12,1027842,,2574.4,252.5,0.03,1007960,1
2021-07-29,Prince Edward Island,11,179329,,140.7,82.4,0.41,1050624.5,1
2021-07-29,Yukon,60,,,,,,,0
2021-07-29,Northwest Territories,61,25770,,33.4,73.3,0.43,565069.6,1
2021-07-29,Nunavut,62,18565,,8.9,21.9,0,458101,1
2021-07-29,Canada,1,38548503,,51144.9,131.4,1.4,990202.9,
2021-07-30,British Columbia,59,3094124,,7715.4,145,2.41,581676.2,1
2021-07-30,Alberta,48,4873646,,6725.3,148,2.68,1072755.2,1
2021-07-30,Saskatchewan,47,961422,,1454.6,121.7,3.77,804669.9,1
2021-07-30,Manitoba,46,920038,,1607.4,114.1,2.35,652869,1
2021-07-30,Ontario,35,16437382,,17076.1,113,1.08,1087890,1
2021-07-30,Quebec,24,10347847,,13369.4,153.7,0.87,1190001.5,1
2021-07-30,Newfoundland and Labrador,10,313750,,248.4,47.2,0.12,596514.6,1
2021-07-30,New Brunswick,13,393345,,607.7,74.8,0.54,484378.6,1
2021-07-30,Nova Scotia,12,1030151,,2522.7,247.4,0.05,1010224.3,1
2021-07-30,Prince Edward Island,11,179477,,141,82.6,0.41,1051491.6,1
2021-07-30,Yukon,60,,,,,,,0
2021-07-30,Northwest Territories,61,25816,,35.7,78.3,0.4,566078.3,1
2021-07-30,Nunavut,62,18587,,11.6,28.6,0,458643.8,1
2021-07-30,Canada,1,38604790,,51515.4,132.3,1.48,991648.8,
2021-07-31,British Columbia,59,3102718,55479,7925.6,149,2.57,583291.8,1
2021-07-31,Alberta,48,4879673,46813,6687.6,147.2,2.89,1074081.8,1
2021-07-31,Saskatchewan,47,962586,10306,1472.3,123.2,3.9,805644.1,1
2021-07-31,Manitoba,46,921486,11163,1594.7,113.2,2.35,653896.5,1
2021-07-31,Ontario,35,16451504,119753,17107.6,113.2,1.11,1088824.6,1
2021-07-31,Quebec,24,10359626,93653,13379,153.9,0.95,1191356.1,1
2021-07-31,Newfoundland and Labrador,10,313955,1676,239.4,45.5,0.06,596904.4,1
2021-07-31,New Brunswick,13,393691,4099,585.6,72.1,0.81,484804.7,1
2021-07-31,Nova Scotia,12,1032558,18016,2573.7,252.4,0.07,1012584.8,1
2021-07-31,Prince Edward Island,11,179579,991,141.6,82.9,0.4,1052089.2,1
2021-07-31,Yukon,60,,,,,,,0
2021-07-31,Northwest Territories,61,25829,232,33.1,72.7,0,566363.3,1
2021-07-31,Nunavut,62,18594,81,11.6,28.6,0,458816.6,1
2021-07-31,Canada,1,38651004,362262,51751.7,132.9,1.58,992835.9,
2021-08-01,British Columbia,59,3109631,,8137.7,153,2.7,584591.4,1
2021-08-01,Alberta,48,4884065,,6547.7,144.1,3.07,1075048.6,1
2021-08-01,Saskatchewan,47,963448,,1462.4,122.4,3.76,806365.6,1
2021-08-01,Manitoba,46,922352,,1537.3,109.1,2.51,654511,1
2021-08-01,Ontario,35,16463162,,17068.7,113,1.14,1089596.2,1
2021-08-01,Quebec,24,10371029,,13529.4,155.6,1,1192667.4,1
2021-08-01,Newfoundland and Labrador,10,314118,,229.9,43.7,0.06,597214.3,1
2021-08-01,New Brunswick,13,394113,,584.6,72,0.95,485324.4,1
2021-08-01,Nova Scotia,12,1034545,,2529.4,248.1,0.06,1014533.3,1
2021-08-01,Prince Edward Island,11,179711,,148.7,87.1,0.19,1052862.5,1
2021-08-01,Yukon,60,,,,,,,0
2021-08-01,Northwest Territories,61,25839,,32.9,72,0,566582.6,1
2021-08-01,Nunavut,62,18596,,10.6,26.1,0,458865.9,1
2021-08-01,Canada,1,38689814,,51819.3,133.1,1.64,993832.8,
2021-08-02,British Columbia,59,3117021,,8376,157.5,2.79,585980.7,1
2021-08-02,Alberta,48,4888543,,6412,141.1,3.11,1076034.2,1
2021-08-02,Saskatchewan,47,964508,,1437.6,120.3,3.67,807252.7,1
2021-08-02,Manitoba,46,923750,,1572.6,111.6,2.48,655503.1,1
2021-08-02,Ontario,35,16474677,,16764.6,111,1.15,1090358.3,1
2021-08-02,Quebec,24,10386781,,13790.7,158.6,1.04,1194478.9,1
2021-08-02,Newfoundland and Labrador,10,314316,,235.6,44.8,0.06,597590.7,1
2021-08-02,New Brunswick,13,394531,,570.3,70.2,1.05,485839.1,1
2021-08-02,Nova Scotia,12,1036212,,2418.6,237.2,0.08,1016168.1,1
2021-08-02,Prince Edward Island,11,179932,,152,89.1,0.19,1054157.3,1
2021-08-02,Yukon,60,,,,,,,0
2021-08-02,Northwest Territories,61,25857,,28.9,63.3,0,566977.3,1
2021-08-02,Nunavut,62,18619,,12.9,31.7,0,459433.5,1
2021-08-02,Canada,1,38733952,,51771.6,133,1.68,994966.6,
2021-08-03,British Columbia,59,3125103,,8257.4,155.2,3.01,587500,1
2021-08-03,Alberta,48,4893977,,6169.6,135.8,3.24,1077230.3,1
2021-08-03,Saskatchewan,47,965885,,1373.7,115,3.95,808405.2,1
2021-08-03,Manitoba,46,924866,,1493.1,106,2.4,656295,1
2021-08-03,Ontario,35,16491792,,16277.1,107.7,1.22,1091491,1
2021-08-03,Quebec,24,10403942,,14178.1,163,1.1,1196452.4,1
2021-08-03,Newfoundland and Labrador,10,314563,,220.9,42,0.26,598060.4,1
2021-08-03,New Brunswick,13,395216,,574.3,70.7,1.04,486682.7,1
2021-08-03,Nova Scotia,12,1038813,,2399.9,235.3,0.1,1018718.8,1
2021-08-03,Prince Edward Island,11,180119,,152.7,89.5,0,1055252.9,1
2021-08-03,Yukon,60,,,,,,,0
2021-08-03,Northwest Territories,61,25886,,25.4,55.8,0,567613.2,1
2021-08-03,Nunavut,62,18633,,13.4,33.1,0,459778.9,1
2021-08-03,Canada,1,38788000,,51135.7,131.4,1.76,996354.9,
2021-08-04,British Columbia,59,3135439,,8608.7,161.8,3.21,589443.1,1
2021-08-04,Alberta,48,4901452,,6114,134.6,3.7,1078875.7,1
2021-08-04,Saskatchewan,47,967649,,1402.3,117.4,3.96,809881.6,1
2021-08-04,Manitoba,46,926725,,1491,105.8,2.24,657614.2,1
2021-08-04,Ontario,35,16515286,,16858.4,111.6,1.21,1093046,1
2021-08-04,Quebec,24,10422271,,14683.9,168.9,1.22,1198560.2,1
2021-08-04,Newfoundland and Labrador,10,314795,,220.1,41.9,0.32,598501.4,1
2021-08-04,New Brunswick,13,396086,,583.6,71.9,1.18,487754,1
2021-08-04,Nova Scotia,12,1042218,,2479.7,243.2,0.1,1022057.9,1
2021-08-04,Prince Edward Island,11,180306,,159.3,93.3,0.27,1056348.4,1
2021-08-04,Yukon,60,,,,,,,0
2021-08-04,Northwest Territories,61,25945,,29.4,64.5,0,568906.9,1
2021-08-04,Nunavut,62,18644,,12.9,31.7,0,460050.3,1
2021-08-04,Canada,1,38856021,,52643.3,135.2,1.87,998102.2,
2021-08-05,British Columbia,59,3147431,,8971.1,168.7,3.45,591697.6,1
2021-08-05,Alberta,48,4908751,,5972.3,131.5,4.21,1080482.3,1
2021-08-05,Saskatchewan,47,969580,,1424,119.2,4.23,811497.8,1
2021-08-05,Manitoba,46,929721,,1576.4,111.9,1.94,659740.2,1
2021-08-05,Ontario,35,16538734,,17209.1,113.9,1.26,1094597.8,1
2021-08-05,Quebec,24,10439890,,15193.1,174.7,1.3,1200586.4,1
2021-08-05,Newfoundland and Labrador,10,314975,,206.6,39.3,0.35,598843.7,1
2021-08-05,New Brunswick,13,396988,,629.9,77.6,1.09,488864.8,1
2021-08-05,Nova Scotia,12,1045821,,2568.4,251.9,0.1,1025591.2,1
2021-08-05,Prince Edward Island,11,180539,,172.9,101.3,0.33,1057713.5,1
2021-08-05,Yukon,60,,,,,,,0
2021-08-05,Northwest Territories,61,25972,,28.9,63.3,0.5,569499,1
2021-08-05,Nunavut,62,18651,,12.3,30.3,0,460223.1,1
2021-08-05,Canada,1,38926258,,53965,138.6,2,999906.4,
2021-08-06,British Columbia,59,3158620,,9213.7,173.2,3.82,593801,1
2021-08-06,Alberta,48,4916552,,6129.4,134.9,4.47,1082199.4,1
2021-08-06,Saskatchewan,47,971501,,1439.9,120.5,4.69,813105.6,1
2021-08-06,Manitoba,46,931159,,1588.7,112.7,1.98,660760.6,1
2021-08-06,Ontario,35,16559592,,17458.6,115.5,1.36,1095978.3,1
2021-08-06,Quebec,24,10456729,,15554.6,178.9,1.34,1202522.9,1
2021-08-06,Newfoundland and Labrador,10,315159,,201.3,38.3,0.43,599193.5,1
2021-08-06,New Brunswick,13,397673,,618.3,76.1,1.02,489708.3,1
2021-08-06,Nova Scotia,12,1049310,,2737,268.4,0.1,1029012.7,1
2021-08-06,Prince Edward Island,11,180739,,180.3,105.6,0.4,1058885.2,1
2021-08-06,Yukon,60,,,,,,,0
2021-08-06,Northwest Territories,61,26002,,26.6,58.3,0.54,570156.8,1
2021-08-06,Nunavut,62,18656,,9.9,24.3,0,460346.4,1
2021-08-06,Canada,1,38990897,,55158.1,141.7,2.14,1001566.8,
2021-08-07,British Columbia,59,3169755,67037,9576.7,180,3.97,595894.3,1
2021-08-07,Alberta,48,4924260,44587,6369.6,140.2,4.67,1083896,1
2021-08-07,Saskatchewan,47,972920,10334,1476.3,123.6,4.95,814293.2,1
2021-08-07,Manitoba,46,932471,10985,1569.3,111.4,2.15,661691.6,1
2021-08-07,Ontario,35,16574555,123051,17578.7,116.3,1.44,1096968.6,1
2021-08-07,Quebec,24,10471605,111979,15997,184,1.38,1204233.6,1
2021-08-07,Newfoundland and Labrador,10,315427,1472,210.3,40,0.41,599703,1
2021-08-07,New Brunswick,13,398579,4888,698.3,86,1,490824,1
2021-08-07,Nova Scotia,12,1051740,19182,2740.3,268.7,0.1,1031395.7,1
2021-08-07,Prince Edward Island,11,180841,1262,180.3,105.6,0.4,1059482.8,1
2021-08-07,Yukon,60,,,,,,,0
2021-08-07,Northwest Territories,61,26014,185,26.4,58,0.54,570419.9,1
2021-08-07,Nunavut,62,18657,63,9,22.2,0,460371.1,1
2021-08-07,Canada,1,39046029,395025,56432.1,145,2.25,1002983,
2021-08-08,British Columbia,59,3176702,,9581.6,180.1,4.15,597200.3,1
2021-08-08,Alberta,48,4928732,,6381,140.5,4.89,1084880.4,1
2021-08-08,Saskatchewan,47,974042,,1513.4,126.7,5.08,815232.3,1
2021-08-08,Manitoba,46,933742,,1627.1,115.5,2.1,662593.5,1
2021-08-08,Ontario,35,16590360,,18171.1,120.3,1.56,1098014.6,1
2021-08-08,Quebec,24,10484685,,16236.6,186.7,1.45,1205737.8,1
2021-08-08,Newfoundland and Labrador,10,315588,,210,39.9,0.41,600009.1,1
2021-08-08,New Brunswick,13,399332,,745.6,91.8,0.92,491751.2,1
2021-08-08,Nova Scotia,12,1053456,,2701.6,264.9,0.13,1033078.5,1
2021-08-08,Prince Edward Island,11,180954,,177.6,104,0.4,1060144.8,1
2021-08-08,Yukon,60,,,,,,,0
2021-08-08,Northwest Territories,61,26020,,25.9,56.7,0.55,570551.5,1
2021-08-08,Nunavut,62,18662,,9.4,23.3,0,460494.5,1
2021-08-08,Canada,1,39091480,,57380.9,147.4,2.35,1004150.5,
2021-08-09,British Columbia,59,3185139,,9731.1,182.9,4.3,598786.4,1
2021-08-09,Alberta,48,4934178,,6519.3,143.5,5.18,1086079.1,1
2021-08-09,Saskatchewan,47,975343,,1547.9,129.5,5.33,816321.2,1
2021-08-09,Manitoba,46,935050,,1614.3,114.6,2.2,663521.7,1
2021-08-09,Ontario,35,16606839,,18880.3,125,1.61,1099105.3,1
2021-08-09,Quebec,24,10502750,,16567,190.5,1.51,1207815.3,1
2021-08-09,Newfoundland and Labrador,10,315779,,209,39.7,0.41,600372.3,1
2021-08-09,New Brunswick,13,400307,,825.1,101.6,0.9,492951.9,1
2021-08-09,Nova Scotia,12,1055965,,2821.9,276.7,0.11,1035539,1
2021-08-09,Prince Edward Island,11,181170,,176.9,103.6,0.48,1061410.3,1
2021-08-09,Yukon,60,,,,,,,0
2021-08-09,Northwest Territories,61,26059,,28.9,63.3,0.99,571406.6,1
2021-08-09,Nunavut,62,18679,,8.6,21.2,0,460914,1
2021-08-09,Canada,1,39146463,,58930.1,151.4,2.45,1005562.8,
2021-08-10,British Columbia,59,3198625,,10503.1,197.5,4.35,601321.7,1
2021-08-10,Alberta,48,4942818,,6977.3,153.6,5.51,1087980.9,1
2021-08-10,Saskatchewan,47,977207,,1617.4,135.4,5.41,817881.3,1
2021-08-10,Manitoba,46,936893,,1718.1,121.9,2.31,664829.5,1
2021-08-10,Ontario,35,16631611,,19974.1,132.2,1.68,1100744.8,1
2021-08-10,Quebec,24,10520708,,16680.9,191.8,1.62,1209880.5,1
2021-08-10,Newfoundland and Labrador,10,316032,,209.9,39.9,0.2,600853.3,1
2021-08-10,New Brunswick,13,401350,,876.3,107.9,1.03,494236.3,1
2021-08-10,Nova Scotia,12,1059244,,2918.7,286.2,0.09,1038754.6,1
2021-08-10,Prince Edward Island,11,181411,,184.6,108.1,0.62,1062822.2,1
2021-08-10,Yukon,60,,,,,,,0
2021-08-10,Northwest Territories,61,26112,,32.3,70.8,0.88,572568.8,1
2021-08-10,Nunavut,62,18706,,10.4,25.7,0,461580.2,1
2021-08-10,Canada,1,39219922,,61703.1,158.5,2.57,1007449.8,
2021-08-11,British Columbia,59,3211497,,10865.4,204.3,4.37,603741.6,1
2021-08-11,Alberta,48,4951425,,7139,157.1,5.7,1089875.4,1
2021-08-11,Saskatchewan,47,979486,,1691,141.5,5.94,819788.7,1
2021-08-11,Manitoba,46,938508,,1683.3,119.4,2.33,665975.5,1
2021-08-11,Ontario,35,16654507,,19888.7,131.6,1.83,1102260.1,1
2021-08-11,Quebec,24,10539325,,16722,192.3,1.71,1212021.4,1
2021-08-11,Newfoundland and Labrador,10,316227,,204.6,38.9,0.21,601224,1
2021-08-11,New Brunswick,13,402251,,880.7,108.5,0.99,495345.8,1
2021-08-11,Nova Scotia,12,1063500,,3040.3,298.1,0.09,1042928.2,1
2021-08-11,Prince Edward Island,11,181573,,181,106,0.39,1063771.3,1
2021-08-11,Yukon,60,,,,,,,0
2021-08-11,Northwest Territories,61,26139,,27.7,60.8,1.03,573160.8,1
2021-08-11,Nunavut,62,18719,,10.7,26.4,0,461901,1
2021-08-11,Canada,1,39292362,,62334.4,160.1,2.7,1009310.6,
2021-08-12,British Columbia,59,3223617,,10883.7,204.6,4.66,606020.1,1
2021-08-12,Alberta,48,4960739,,7426.9,163.5,5.87,1091925.6,1
2021-08-12,Saskatchewan,47,981681,,1728.7,144.7,6.15,821625.8,1
2021-08-12,Manitoba,46,941986,,1752.1,124.3,2.15,668443.5,1
2021-08-12,Ontario,35,16678093,,19908.4,131.8,1.93,1103821.2,1
2021-08-12,Quebec,24,10556588,,16671.1,191.7,1.8,1214006.7,1
2021-08-12,Newfoundland and Labrador,10,316472,,213.9,40.7,0.4,601689.8,1
2021-08-12,New Brunswick,13,403363,,910.7,112.1,1.16,496715.1,1
2021-08-12,Nova Scotia,12,1066101,,2897.1,284.1,0.1,1045478.9,1
2021-08-12,Prince Edward Island,11,181830,,184.4,108.1,0.54,1065277,1
2021-08-12,Yukon,60,,,,,,,0
2021-08-12,Northwest Territories,61,26182,,30,65.8,0.95,574103.7,1
2021-08-12,Nunavut,62,18733,,11.7,28.9,0,462246.5,1
2021-08-12,Canada,1,39364590,,62618.9,160.9,2.86,1011165.9,
2021-08-13,British Columbia,59,3233622,,10714.6,201.4,4.82,607900.9,1
2021-08-13,Alberta,48,4968755,,7457.6,164.2,6.19,1093690,1
2021-08-13,Saskatchewan,47,983510,,1715.6,143.6,6.2,823156.6,1
